Unnamed: 0,uid,iid,ts
1030,2157,412,1446004800.0
1031,2158,125,1446004800.0
1032,2161,423,1446091200.0
1033,2163,213,1446091200.0
1034,2166,106,1446177600.0
1035,2171,402,1446264000.0
1036,2173,235,1446350400.0
1037,2174,406,1446350400.0
1038,2175,57,1446350400.0
1039,519,442,1446350400.0
1040,2176,94,1446440400.0
1041,2178,54,1446440400.0
1042,2182,455,1446526800.0
1043,2183,324,1446613200.0
1044,2184,153,1446613200.0
1045,2185,159,1446699600.0
1046,2186,107,1446699600.0
1047,2187,387,1446699600.0
1048,2188,406,1446699600.0
1049,413,199,1446786000.0
1050,2189,99,1446872400.0
1051,2190,125,1446872400.0
1052,2191,30,1446872400.0
1053,574,417,1446958800.0
1054,2192,359,1446958800.0
1055,2196,215,1446958800.0
1056,2199,396,1447045200.0
1057,2200,406,1447045200.0
1058,2201,198,1447131600.0
1059,2202,144,1447131600.0
1060,2204,448,1447218000.0
1061,2206,281,1447218000.0
1062,2209,3,1447304400.0
1063,2211,143,1447304400.0
1064,2213,313,1447477200.0
1065,2215,149,1447477200.0
1066,2216,406,1447477200.0
1067,2219,406,1447563600.0
1068,2220,257,1447563600.0
1069,1414,72,1447563600.0
1070,1717,83,1447650000.0
1071,2222,378,1447650000.0
1072,2225,4,1447736400.0
1073,2226,313,1447736400.0
1074,2227,146,1447736400.0
1075,2230,365,1447909200.0
1076,2231,450,1447909200.0
1077,2233,257,1447995600.0
1078,2235,379,1448082000.0
1079,2237,156,1448082000.0
1080,2240,156,1448168400.0
1081,2243,235,1448168400.0
1082,2246,334,1448341200.0
1083,2247,213,1448341200.0
1084,2248,317,1448341200.0
1085,2249,240,1448341200.0
1086,2250,302,1448341200.0
1087,2253,21,1448427600.0
1088,2254,225,1448427600.0
1089,2255,105,1448427600.0
1090,2257,458,1448427600.0
1091,2258,448,1448514000.0
1092,2259,266,1448514000.0
1093,2261,162,1448514000.0
1094,2262,153,1448514000.0
1095,76,456,1448600400.0
1096,881,459,1448600400.0
1097,2264,319,1448600400.0
1098,2265,105,1448686800.0
1099,2266,67,1448686800.0
1100,703,460,1448686800.0
1101,2267,160,1448773200.0
1102,2268,105,1448773200.0
1103,2269,402,1448773200.0
1104,1794,387,1448773200.0
1105,2272,294,1448859600.0
1106,2273,235,1448946000.0
1107,2276,463,1448946000.0
1108,2277,308,1448946000.0
1109,671,324,1449032400.0
1110,2278,296,1449032400.0
1111,2279,269,1449032400.0
1112,1164,67,1449118800.0
1113,2282,465,1449118800.0
1114,2283,463,1449118800.0
1115,2292,336,1449378000.0
1116,2294,396,1449378000.0
1117,2295,166,1449464400.0
1118,2296,230,1449464400.0
1119,1758,328,1449464400.0
1120,630,279,1449550800.0
1121,2297,308,1449550800.0
1122,91,265,1449637200.0
1123,2300,467,1449637200.0
1124,2301,468,1449723600.0
1125,2302,460,1449723600.0
1126,2304,217,1449723600.0
1127,2305,156,1449723600.0
1128,2308,205,1449810000.0
1129,2309,308,1449810000.0
1130,2312,460,1449896400.0
1131,1800,470,1449896400.0
1132,2314,470,1449896400.0
1133,2315,384,1449896400.0
1134,2316,29,1449896400.0
1135,2317,229,1449896400.0
1136,2319,60,1449982800.0
1137,2320,257,1449982800.0
1138,2323,430,1449982800.0
1139,2325,445,1449982800.0
1140,2328,465,1450069200.0
1141,2329,20,1450069200.0
1142,2330,124,1450155600.0
1143,2331,113,1450155600.0
1144,2334,460,1450155600.0
1145,2341,473,1450501200.0
1146,2342,439,1450501200.0
1147,2343,144,1450501200.0
1148,2345,474,1450501200.0
1149,2346,351,1450501200.0
1150,2348,446,1450587600.0
1151,2349,460,1450587600.0
1152,147,459,1450587600.0
1153,2351,463,1450674000.0
1154,2353,302,1450674000.0
1155,2356,256,1450760400.0
1156,2361,272,1450846800.0
1157,2364,115,1450933200.0
1158,2178,127,1450933200.0
1159,2150,118,1451019600.0
1160,2369,336,1451019600.0
1161,2371,125,1451106000.0
1162,2372,373,1451106000.0
1163,2373,415,1451106000.0
1164,2374,92,1451106000.0
1165,2296,336,1451192400.0
1166,795,240,1451192400.0
1167,2379,163,1451192400.0
1168,2380,426,1451192400.0
1169,2381,325,1451278800.0
1170,2383,243,1451278800.0
1171,474,351,1451278800.0
1172,2385,475,1451278800.0
1173,528,324,1451365200.0
1174,2387,151,1451365200.0
1175,2001,429,1451365200.0
1176,2390,404,1451365200.0
1177,2391,378,1451365200.0
1178,2394,296,1451451600.0
1179,2395,144,1451451600.0
1180,2397,54,1451451600.0
1181,935,353,1451451600.0
1182,2399,403,1451538000.0
1183,224,269,1451538000.0
1184,2406,235,1451624400.0
1185,2197,297,1451710800.0
1186,2408,56,1451710800.0
1187,2052,137,1451797200.0
1188,2410,3,1451797200.0
1189,2411,191,1451797200.0
1190,2414,361,1451797200.0
1191,2415,105,1451883600.0
1192,2416,482,1451883600.0
1193,2417,119,1451883600.0
1194,2418,452,1451883600.0
1195,2419,324,1451883600.0
1196,2420,105,1451883600.0
1197,2421,424,1451883600.0
1198,2422,22,1451883600.0
1199,2425,484,1451970000.0
1200,2427,288,1451970000.0
1201,2429,475,1451970000.0
1202,1271,214,1452056400.0
1203,2433,396,1452056400.0
1204,1505,483,1452056400.0
1205,1296,313,1452142800.0
1206,2437,468,1452229200.0
1207,2438,159,1452229200.0
1208,2439,486,1452229200.0
1209,2441,294,1452315600.0
1210,2442,458,1452315600.0
1211,2444,346,1452402000.0
1212,2448,475,1452488400.0
1213,2449,459,1452488400.0
1214,2451,305,1452574800.0
1215,2454,216,1452574800.0
1216,2456,235,1452574800.0
1217,2457,304,1452661200.0
1218,2458,390,1452661200.0
1219,2460,244,1452661200.0
1220,2461,182,1452747600.0
1221,2462,106,1452834000.0
1222,2463,491,1452834000.0
1223,2464,106,1452834000.0
1224,2465,139,1452834000.0
1225,2466,159,1452834000.0
1226,2468,86,1452834000.0
1227,2469,378,1452920400.0
1228,2470,185,1452920400.0
1229,2471,336,1452920400.0
1230,2473,286,1453006800.0
1231,2474,448,1453006800.0
1232,2477,359,1453093200.0
1233,2485,272,1453179600.0
1234,2486,494,1453179600.0
1235,2488,442,1453266000.0
1236,26,444,1453266000.0
1237,2492,294,1453352400.0
1238,2494,205,1453438800.0
1239,2496,251,1453438800.0
1240,2500,273,1453525200.0
1241,421,241,1453611600.0
1242,2502,159,1453611600.0
1243,2503,336,1453611600.0
1244,2504,370,1453698000.0
1245,2505,418,1453698000.0
1246,2506,171,1453698000.0
1247,2510,420,1453784400.0
1248,2512,400,1453870800.0
1249,2514,363,1453870800.0
1250,2521,492,1454043600.0
1251,2528,469,1454216400.0
1252,2533,297,1454302800.0
1253,2534,316,1454302800.0
1254,1051,499,1454302800.0
1255,2539,446,1454389200.0
1256,2540,213,1454389200.0
1257,2542,359,1454475600.0
1258,2545,363,1454562000.0
1259,2546,80,1454562000.0
1260,2552,459,1454648400.0
1261,2555,400,1454734800.0
1262,2556,336,1454821200.0
1263,2557,467,1454821200.0
1264,2558,406,1454821200.0
1265,2559,501,1454821200.0
1266,2562,364,1454821200.0
1267,2012,479,1454907600.0
1268,2565,282,1454907600.0
1269,2567,460,1454907600.0
1270,2568,411,1454994000.0
1271,2569,470,1455080400.0
1272,2571,318,1455080400.0
1273,2572,124,1455166800.0
1274,2573,276,1455166800.0
1275,2579,186,1455253200.0
1276,2582,34,1455253200.0
1277,2583,86,1455339600.0
1278,2584,97,1455426000.0
1279,2586,445,1455426000.0
1280,2587,302,1455426000.0
1281,2588,314,1455512400.0
1282,2589,353,1455512400.0
1283,2590,339,1455598800.0
1284,2592,122,1455598800.0
1285,2593,305,1455598800.0
1286,2595,215,1455685200.0
1287,2597,271,1455685200.0
1288,2599,467,1455771600.0
1289,2600,505,1455771600.0
1290,2602,336,1455771600.0
1291,2607,323,1455858000.0
1292,2610,507,1455944400.0
1293,2611,384,1455944400.0
1294,2613,135,1456030800.0
1295,2615,324,1456030800.0
1296,2616,462,1456030800.0
1297,2617,42,1456030800.0
1298,2618,243,1456117200.0
1299,1356,29,1456117200.0
1300,2621,508,1456203600.0
1301,2623,201,1456203600.0
1302,2624,149,1456203600.0
1303,2626,509,1456290000.0
1304,2628,113,1456290000.0
1305,2630,446,1456376400.0
1306,2631,135,1456376400.0
1307,877,401,1456376400.0
1308,747,289,1456376400.0
1309,1286,385,1456376400.0
1310,2636,399,1456549200.0
1311,2642,241,1456722000.0
1312,2644,460,1456722000.0
1313,2645,460,1456722000.0
1314,2648,514,1456808400.0
1315,2649,76,1456808400.0
1316,2652,339,1456894800.0
1317,2653,515,1456894800.0
1318,2657,473,1456981200.0
1319,1946,362,1457067600.0
1320,2658,124,1457067600.0
1321,2659,207,1457067600.0
1322,2661,505,1457067600.0
1323,2662,351,1457067600.0
1324,2663,486,1457154000.0
1325,2664,127,1457154000.0
1326,1431,209,1457154000.0
1327,2668,243,1457154000.0
1328,315,191,1457240400.0
1329,2669,518,1457240400.0
1330,2670,515,1457240400.0
1331,2672,503,1457326800.0
1332,2673,316,1457326800.0
1333,1515,460,1457326800.0
1334,2675,406,1457413200.0
1335,1710,465,1457413200.0
1336,2677,463,1457413200.0
1337,2678,403,1457413200.0
1338,2680,3,1457413200.0
1339,2681,462,1457499600.0
1340,2686,465,1457586000.0
1341,2690,353,1457672400.0
1342,2691,22,1457758800.0
1343,2695,523,1457758800.0
1344,2696,465,1457758800.0
1345,2697,153,1457845200.0
1346,2570,523,1457845200.0
1347,2704,525,1457928000.0
1348,2707,113,1457928000.0
1349,2708,420,1457928000.0
1350,2710,125,1458014400.0
1351,2711,286,1458014400.0
1352,2715,122,1458014400.0
1353,2716,405,1458100800.0
1354,2717,99,1458100800.0
1355,2719,460,1458100800.0
1356,2721,446,1458187200.0
1357,2724,528,1458187200.0
1358,1905,415,1458273600.0
1359,2726,490,1458273600.0
1360,2727,478,1458273600.0
1361,2728,113,1458360000.0
1362,2729,463,1458360000.0
1363,2730,308,1458360000.0
1364,2731,306,1458360000.0
1365,2732,469,1458360000.0
1366,2737,420,1458360000.0
1367,2738,233,1458360000.0
1368,2740,528,1458446400.0
1369,2741,97,1458446400.0
1370,2742,364,1458446400.0
1371,2744,528,1458532800.0
1372,2745,361,1458532800.0
1373,2749,463,1458619200.0
1374,2750,530,1458619200.0
1375,2751,531,1458705600.0
1376,2752,123,1458705600.0
1377,2754,533,1458705600.0
1378,1458,384,1458792000.0
1379,2755,60,1458792000.0
1380,2756,257,1458792000.0
1381,2757,459,1458792000.0
1382,2758,523,1458792000.0
1383,2760,66,1458878400.0
1384,2761,318,1458878400.0
1385,2763,75,1458964800.0
1386,2764,458,1458964800.0
1387,2765,353,1459051200.0
1388,766,517,1459051200.0
1389,2767,537,1459051200.0
1390,2769,455,1459051200.0
1391,2770,539,1459051200.0
1392,2771,483,1459051200.0
1393,2772,389,1459137600.0
1394,2773,87,1459137600.0
1395,2775,478,1459137600.0
1396,2776,271,1459137600.0
1397,2782,526,1459224000.0
1398,2783,444,1459224000.0
1399,2786,528,1459224000.0
1400,2787,271,1459224000.0
1401,2788,244,1459310400.0
1402,596,526,1459310400.0
1403,953,540,1459310400.0
1404,2790,306,1459310400.0
1405,2791,531,1459310400.0
1406,2793,86,1459396800.0
1407,2794,528,1459396800.0
1408,2795,533,1459396800.0
1409,745,162,1459396800.0
1410,1265,76,1459569600.0
1411,2804,396,1459569600.0
1412,2805,229,1459656000.0
1413,475,370,1459656000.0
1414,2810,496,1459742400.0
1415,1635,74,1459742400.0
1416,2811,483,1459742400.0
1417,2812,503,1459742400.0
1418,2813,337,1459742400.0
1419,2814,544,1459828800.0
1420,2815,248,1459828800.0
1421,2817,512,1459828800.0
1422,2818,498,1459828800.0
1423,2819,138,1459915200.0
1424,2820,533,1459915200.0
1425,2821,344,1459915200.0
1426,1908,537,1460001600.0
1427,2824,181,1460088000.0
1428,2825,509,1460088000.0
1429,2829,545,1460174400.0
1430,2832,163,1460260800.0
1431,923,465,1460260800.0
1432,2834,390,1460347200.0
1433,2837,468,1460347200.0
1434,2838,45,1460433600.0
1435,2840,528,1460433600.0
1436,2842,535,1460433600.0
1437,2844,520,1460520000.0
1438,2845,163,1460520000.0
1439,2847,149,1460520000.0
1440,2848,30,1460606400.0
1441,2850,465,1460606400.0
1442,2851,532,1460606400.0
1443,2852,229,1460606400.0
1444,1809,549,1460606400.0
1445,2330,215,1460606400.0
1446,2854,550,1460606400.0
1447,1962,405,1460692800.0
1448,2856,262,1460692800.0
1449,1458,465,1460692800.0
1450,2820,528,1460692800.0
1451,2860,552,1460779200.0
1452,164,533,1460865600.0
1453,2862,553,1460865600.0
1454,2864,546,1460952000.0
1455,2866,301,1460952000.0
1456,2867,465,1460952000.0
1457,2870,286,1460952000.0
1458,2872,465,1460952000.0
1459,2875,405,1461038400.0
1460,2880,465,1461038400.0
1461,2881,217,1461038400.0
1462,1346,535,1461124800.0
1463,2882,467,1461124800.0
1464,2883,272,1461124800.0
1465,2884,314,1461124800.0
1466,2886,195,1461124800.0
1467,2887,318,1461124800.0
1468,2890,556,1461297600.0
1469,2897,557,1461470400.0
1470,2898,426,1461470400.0
1471,2199,446,1461470400.0
1472,2902,558,1461470400.0
1473,2903,523,1461470400.0
1474,1626,470,1461556800.0
1475,2357,276,1461556800.0
1476,2905,532,1461556800.0
1477,2908,559,1461643200.0
1478,2910,416,1461643200.0
1479,2911,468,1461643200.0
1480,2749,181,1461729600.0
1481,2913,43,1461729600.0
1482,2914,469,1461729600.0
1483,2915,423,1461729600.0
1484,2916,547,1461816000.0
1485,2917,296,1461902400.0
1486,2918,560,1461902400.0
1487,778,318,1461902400.0
1488,2922,215,1461988800.0
1489,2923,523,1461988800.0
1490,2926,387,1462075200.0
1491,2929,465,1462161600.0
1492,321,531,1462161600.0
1493,2932,465,1462161600.0
1494,2934,389,1462161600.0
1495,2938,528,1462248000.0
1496,2939,564,1462248000.0
1497,1243,99,1462334400.0
1498,2731,332,1462334400.0
1499,2942,421,1462420800.0
1500,2944,424,1462420800.0
1501,158,400,1462420800.0
1502,2946,405,1462507200.0
1503,2777,502,1462507200.0
1504,2947,300,1462507200.0
1505,2948,545,1462507200.0
1506,2951,566,1462593600.0
1507,2953,568,1462593600.0
1508,2955,512,1462680000.0
1509,2958,570,1462766400.0
1510,2959,571,1462852800.0
1511,2961,572,1462852800.0
1512,2964,528,1462939200.0
1513,2965,545,1462939200.0
1514,2273,288,1463025600.0
1515,2966,533,1463025600.0
1516,612,430,1463112000.0
1517,2969,517,1463198400.0
1518,2970,525,1463198400.0
1519,2971,573,1463198400.0
1520,2972,153,1463198400.0
1521,2973,405,1463198400.0
1522,2226,244,1463198400.0
1523,2974,574,1463198400.0
1524,2976,189,1463198400.0
1525,2978,339,1463284800.0
1526,2979,207,1463284800.0
1527,2981,575,1463284800.0
1528,2982,238,1463371200.0
1529,2985,292,1463371200.0
1530,2989,566,1463457600.0
1531,1502,475,1463544000.0
1532,2991,262,1463544000.0
1533,2992,438,1463544000.0
1534,2994,537,1463544000.0
1535,2995,577,1463544000.0
1536,2996,438,1463630400.0
1537,2997,481,1463630400.0
1538,2998,105,1463630400.0
1539,2999,296,1463716800.0
1540,3000,151,1463716800.0
1541,3001,578,1463716800.0
1542,3002,327,1463716800.0
1543,1913,443,1463716800.0
1544,1229,201,1463716800.0
1545,3005,490,1463716800.0
1546,3008,48,1463803200.0
1547,1861,341,1463889600.0
1548,3014,465,1463889600.0
1549,3018,323,1463889600.0
1550,3019,240,1463889600.0
1551,3020,403,1463976000.0
1552,3021,474,1463976000.0
1553,3026,87,1464062400.0
1554,3028,270,1464062400.0
1555,3029,581,1464062400.0
1556,3030,328,1464062400.0
1557,3031,86,1464148800.0
1558,813,324,1464148800.0
1559,3033,523,1464148800.0
1560,3034,353,1464148800.0
1561,134,201,1464148800.0
1562,3036,191,1464235200.0
1563,3037,584,1464235200.0
1564,3038,382,1464235200.0
1565,2177,585,1464235200.0
1566,3040,74,1464235200.0
1567,3042,213,1464235200.0
1568,1217,508,1464235200.0
1569,3043,250,1464321600.0
1570,1266,410,1464321600.0
1571,3044,559,1464321600.0
1572,3045,541,1464408000.0
1573,3047,86,1464408000.0
1574,2201,397,1464494400.0
1575,3048,566,1464494400.0
1576,3049,360,1464494400.0
1577,706,588,1464580800.0
1578,3050,323,1464580800.0
1579,3051,199,1464580800.0
1580,3052,589,1464580800.0
1581,41,457,1464580800.0
1582,3057,329,1464667200.0
1583,3058,296,1464667200.0
1584,1512,590,1464667200.0
1585,3060,446,1464753600.0
1586,3062,249,1464753600.0
1587,3063,320,1464753600.0
1588,3065,249,1464753600.0
1589,2285,537,1464753600.0
1590,3067,528,1464840000.0
1591,3072,163,1464926400.0
1592,3073,163,1464926400.0
1593,3075,592,1464926400.0
1594,3078,337,1465012800.0
1595,3079,593,1465012800.0
1596,3080,550,1465099200.0
1597,3084,505,1465099200.0
1598,401,359,1465099200.0
1599,3085,403,1465099200.0
1600,3086,546,1465185600.0
1601,3087,452,1465185600.0
1602,1040,235,1465185600.0
1603,3092,102,1465272000.0
1604,3093,546,1465272000.0
1605,3096,584,1465358400.0
1606,3098,300,1465358400.0
1607,3099,236,1465358400.0
1608,3100,233,1465444800.0
1609,3103,86,1465531200.0
1610,3104,399,1465531200.0
1611,3105,185,1465531200.0
1612,3106,135,1465531200.0
1613,2795,135,1465617600.0
1614,3108,346,1465617600.0
1615,3109,265,1465617600.0
1616,3110,491,1465704000.0
1617,3116,446,1465704000.0
1618,3120,593,1465704000.0
1619,3121,458,1465790400.0
1620,108,453,1465790400.0
1621,3122,224,1465790400.0
1622,3125,240,1465876800.0
1623,3128,406,1465876800.0
1624,3130,564,1465963200.0
1625,3131,600,1465963200.0
1626,2113,520,1465963200.0
1627,3132,465,1465963200.0
1628,3134,219,1465963200.0
1629,3135,601,1465963200.0
1630,3137,541,1466049600.0
1631,3146,509,1466136000.0
1632,3147,588,1466222400.0
1633,3148,602,1466222400.0
1634,3150,137,1466308800.0
1635,3151,603,1466308800.0
1636,3153,162,1466308800.0
1637,3155,201,1466395200.0
1638,3156,185,1466395200.0
1639,3157,255,1466395200.0
1640,3159,604,1466481600.0
1641,3160,446,1466481600.0
1642,2675,469,1466481600.0
1643,3163,191,1466568000.0
1644,3165,283,1466568000.0
1645,3166,240,1466568000.0
1646,3168,384,1466654400.0
1647,3169,392,1466654400.0
1648,3170,318,1466654400.0
1649,1773,469,1466654400.0
1650,3171,607,1466654400.0
1651,3173,550,1466654400.0
1652,3176,550,1466740800.0
1653,3177,609,1466740800.0
1654,3179,104,1466827200.0
1655,3115,468,1466913600.0
1656,3181,334,1466913600.0
1657,3184,550,1466913600.0
1658,3185,533,1466913600.0
1659,3188,251,1467000000.0
1660,3189,127,1467086400.0
1661,1928,465,1467172800.0
1662,3150,550,1467172800.0
1663,3197,489,1467259200.0
1664,3012,478,1467345600.0
1665,3201,147,1467345600.0
1666,2843,469,1467345600.0
1667,797,450,1467345600.0
1668,3202,604,1467345600.0
1669,3203,426,1467345600.0
1670,3205,550,1467432000.0
1671,1810,147,1467518400.0
1672,3209,590,1467518400.0
1673,3210,400,1467518400.0
1674,3211,286,1467518400.0
1675,3212,289,1467518400.0
1676,3213,459,1467518400.0
1677,3214,535,1467604800.0
1678,3216,243,1467604800.0
1679,3217,157,1467604800.0
1680,3218,265,1467604800.0
1681,3220,564,1467691200.0
1682,3222,86,1467691200.0
1683,3223,579,1467691200.0
1684,2900,550,1467777600.0
1685,667,118,1467777600.0
1686,3225,185,1467777600.0
1687,3226,295,1467777600.0
1688,3227,229,1467777600.0
1689,3229,336,1467864000.0
1690,1472,313,1467864000.0
1691,3231,135,1467864000.0
1692,3232,493,1467950400.0
1693,2735,310,1467950400.0
1694,3237,215,1468036800.0
1695,1982,384,1468036800.0
1696,899,447,1468123200.0
1697,1691,465,1468123200.0
1698,3243,579,1468209600.0
1699,797,577,1468209600.0
1700,3245,524,1468209600.0
1701,3119,216,1468296000.0
1702,1006,592,1468382400.0
1703,1265,615,1468382400.0
1704,3249,288,1468382400.0
1705,1651,405,1468468800.0
1706,3250,273,1468468800.0
1707,3253,616,1468468800.0
1708,1694,224,1468468800.0
1709,1857,93,1468555200.0
1710,3255,307,1468555200.0
1711,3257,406,1468555200.0
1712,135,341,1468555200.0
1713,3259,180,1468641600.0
1714,2913,359,1468641600.0
1715,3261,106,1468641600.0
1716,3262,294,1468641600.0
1717,2027,314,1468728000.0
1718,3264,52,1468728000.0
1719,3265,616,1468728000.0
1720,2226,74,1468728000.0
1721,3266,255,1468728000.0
1722,3269,60,1468814400.0
1723,3271,607,1468814400.0
1724,3272,245,1468814400.0
1725,3273,592,1468900800.0
1726,3274,537,1468900800.0
1727,3275,617,1468987200.0
1728,3277,533,1468987200.0
1729,3279,618,1469073600.0
1730,3284,465,1469160000.0
1731,3286,216,1469160000.0
1732,3287,550,1469246400.0
1733,3288,382,1469246400.0
1734,3290,604,1469246400.0
1735,3291,224,1469246400.0
1736,3292,191,1469246400.0
1737,707,398,1469332800.0
1738,1556,465,1469332800.0
1739,3294,430,1469332800.0
1740,1992,42,1469332800.0
1741,3296,541,1469419200.0
1742,3298,94,1469419200.0
1743,3299,620,1469419200.0
1744,3304,309,1469592000.0
1745,3305,550,1469592000.0
